trial-01,0.023848221,0.097006237,0.034292734,0.108444646,2019-06-04_15:32:14.457099,adn
itai-01,0.025890462,0.099079444,0.034535536,0.11781861,2019-06-06_20:52:12.549567,adn
experiment_real_01,0.005009756,0.04443288,0.036138181,0.106022999,2019-06-08_19:07:00.322806,adn
experiment_real_01,0.008498953,0.059011472,0.041170985,0.112527974,2019-06-08_19:08:13.261533,adn
experiment_real_01,0.00832003,0.057908849,0.033867665,0.10861735,2019-06-08_19:09:29.572183,adn
experiment_real_01,0.009099011,0.060914707,0.032923348,0.095843986,2019-06-08_19:10:32.724661,adn
experiment_real_01,0.005279564,0.04677421,0.035287451,0.106226474,2019-06-08_19:11:39.427287,adn
experiment_real_01,0.007506376,0.054658351,0.038600894,0.107942154,2019-06-08_19:12:47.727662,adn
experiment_real_01,0.004397018,0.04510855,0.034183659,0.101289362,2019-06-08_19:13:52.118554,adn
experiment_real_01,0.006652062,0.052522385,0.033403981,0.093435362,2019-06-08_19:15:00.733962,adn
experiment_real_01,0.005252342,0.045891389,0.039806064,0.105503626,2019-06-08_19:16:12.416119,adn
experiment_real_01,0.007023602,0.055137194,0.033999797,0.104214363,2019-06-10_20:39:54.693455,adn
experiment_02,0.006955613,0.053030446,0.030808063,0.088530786,2019-06-10_22:39:04.630740,adn
experiment_02,0.011534194,0.066156476,0.035576358,0.100117832,2019-06-10_22:42:48.717754,adn
experiment_02,0.011534194,0.066156476,0.035576358,0.100117832,2019-06-10_22:43:40.320634,adn
experiment_02,0.012137686,0.069830435,0.030962147,0.09735363,2019-06-10_22:44:48.305260,adn
experiment_02,0.012150391,0.066359709,0.038666829,0.108970016,2019-06-10_22:48:28.616518,adn
experiment_02,0.007627459,0.05480303,0.03383017,0.097478621,2019-06-10_22:51:14.027658,adn
experiment_02,0.007627459,0.05480303,0.03383017,0.097478621,2019-06-10_22:52:05.588576,adn
experiment_02,0.009321489,0.060212358,0.035300687,0.102661721,2019-06-10_22:52:56.655737,adn
experiment_02,0.009321489,0.060212358,0.035300687,0.102661721,2019-06-10_22:53:46.764019,adn
experiment_02,0.024730585,0.09752924,0.035354489,0.098173697,2019-06-10_22:58:53.905004,adn
experiment_02,0.024589256,0.098678368,0.032457533,0.095720166,2019-06-10_22:59:00.293348,adn
