Project :,experiment-10
RGB
Train Loss,Train Mae,Val Loss,Val Mae
0.00396751,0.040640421,0.034591291,0.098324753

HSV + YCbCr

LAB

LAB + YCbCr

 YCbCr

RGB Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

RGB + HSV Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

RGB + LAB Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

RGB + YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

HSV Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

HSV + LAB Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

HSV + YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

LAB  Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

LAB + YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

 YCbCr Inpaint
Train Loss,Train Mae,Val Loss,Val Mae

Rata-rata Skor
Tanpa Inpaint
Ruang Warna,Train Loss,Train Mae,Val Loss,Val Mae
RGB,0.0052545244,0.047042203399999996,0.030150428,0.08561173920000001
RGB+HSV,0.0028358812,0.036018856599999996,0.030272107,0.094586552
RGB+LAB,0.0055107926,0.047567845,0.030085415600000005,0.0898362452
RGB+YCbCr,0.004391283,0.0425424692,0.0313601944,0.0934560458
HSV,0.002189461,0.031544327999999996,0.032080694,0.0961046662
HSV+LAB,0.00396751,0.040640421,0.034591291,0.098324753
HSV+YCbCr,0,0,0,0
LAB,0,0,0,0
LAB+YCbCr,0,0,0,0
YCbCr,0,0,0,0

Dengan Inpaint
Ruang Warna,Train Loss,Train Mae,Val Loss,Val Mae
RGB,0,0,0,0
RGB+HSV,0,0,0,0
RGB+LAB,0,0,0,0
RGB+YCbCr,0,0,0,0
HSV,0,0,0,0
HSV+LAB,0,0,0,0
HSV+YCbCr,0,0,0,0
LAB,0,0,0,0
LAB+YCbCr,0,0,0,0
YCbCr,0,0,0,0
