trial-01,0.024360269148785033,0.09931907322453826,0.033244024623524056,0.1140223927795887,2019-06-04_15:27:22.526590
experiment_real_01,0.009135626714774652,0.0604519125466284,0.03343840315937996,0.0960162952542305,2019-06-07_20:02:42.641632
experiment_real_01,0.008048305187472387,0.05502970987244656,0.03531763702630997,0.09298890084028244,2019-06-07_20:06:44.375270
experiment_real_01,0.007674378987499758,0.05375117669372182,0.04199625551700592,0.10994437336921692,2019-06-07_20:09:14.260621
experiment_real_01,0.004827351053245365,0.04599634371697903,0.035477057099342346,0.09858255833387375,2019-06-07_20:10:44.291938
experiment_real_01,0.0065558781994408686,0.054776945121978456,0.03301413357257843,0.09444436430931091,2019-06-07_20:12:04.660454
experiment_real_01,0.006251055904124912,0.052894057470716925,0.03574303097345612,0.10469847782091661,2019-06-07_20:13:40.945193
experiment_real_01,0.007610508304481444,0.057327933687912794,0.03557819839228283,0.10750428654930809,2019-06-07_20:15:02.497880
experiment_real_01,0.007224824632468977,0.05524985082447529,0.02967367321252823,0.09124075621366501,2019-06-07_20:16:24.681826
experiment_real_01,0.00454844576551726,0.04445465336504736,0.0355384387075901,0.1005169078707695,2019-06-07_20:18:19.058910
experiment_real_01,0.007794760059761373,0.05566585005113953,0.031159937381744385,0.08898499608039856,2019-06-07_20:20:15.331584
experiment_06,0.008873244730363552,0.05915292309303033,0.03628399223089218,0.09713318198919296,2019-06-11_08:00:47.635763
experiment_06,0.008673438613646124,0.05852922667798243,0.03169715404510498,0.09244000166654587,2019-06-11_08:03:31.086865
experiment_06,0.007916347373669084,0.05798192857519576,0.032404297116127884,0.09509668296033685,2019-06-11_08:06:23.119595
experiment_06,0.006761396281715287,0.05014679967180679,0.0357348695397377,0.09834837168455124,2019-06-11_08:09:16.566743
experiment_06,0.0049121321240243945,0.04505206793546677,0.031971304592761124,0.09204032543030652,2019-06-11_08:12:07.159374
experiment_06,0.004924623024845986,0.046063815900369696,0.02993227355182171,0.09108419716358185,2019-06-11_08:14:43.438195
experiment_06,0.006103041015663429,0.050644345071754956,0.034599170088768005,0.10196948796510696,2019-06-11_08:17:10.013114
experiment_06,0.00762927218977558,0.05455299851141478,0.030732296407222748,0.09187526255846024,2019-06-11_08:19:24.382482
experiment_06,0.006332475537630288,0.05157562445260976,0.0317826047539711,0.09111376106739044,2019-06-11_08:21:40.980603
experiment_06,0.007034161890317735,0.05532791096913187,0.033271875232458115,0.09279492497444153,2019-06-11_08:24:13.986608
evan,0.006604959166265632,0.05194154505274798,0.03890801966190338,0.11089405417442322,2019-06-15_22:45:54.122862
evan,0.011225251549560772,0.0696028039643639,0.04085460677742958,0.11136658489704132,2019-06-15_22:54:28.212438
evan,0.00631544,0.051716416,0.033860754,0.095233552,2019-06-15_22:57:21.950970
experiment-10,0.006584855,0.052529564,0.031714204,0.091659925,2019-06-18_10:13:34.088707
experiment-10,0.006584855,0.052529564,0.031714204,0.091659925,2019-06-18_10:13:34.088707
experiment-10,0.008129894,0.055880609,0.036993846,0.096905834,2019-06-18_10:14:33.757605
experiment-10,0.008129894,0.055880609,0.036993846,0.096905834,2019-06-18_10:14:33.757605
experiment-10,0.005194066,0.046130192,0.036654651,0.100683838,2019-06-18_10:15:32.593559
experiment-10,0.005194066,0.046130192,0.036654651,0.100683838,2019-06-18_10:15:32.593559
experiment-10,0.00795762,0.057638363,0.033981297,0.099269933,2019-06-18_10:16:28.924557
experiment-10,0.00795762,0.057638363,0.033981297,0.099269933,2019-06-18_10:16:28.924557
experiment-10,0.007915094,0.055854597,0.033592451,0.101339966,2019-06-18_10:17:24.618267
experiment-10,0.007915094,0.055854597,0.033592451,0.101339966,2019-06-18_10:17:24.618267
experiment-10,0.005058368,0.047035172,0.032914128,0.094495795,2019-06-18_10:18:21.157046
experiment-10,0.005058368,0.047035172,0.032914128,0.094495795,2019-06-18_10:18:21.157046
experiment-10,0.006154931,0.0498153,0.035918217,0.10250514,2019-06-18_10:19:18.520534
experiment-10,0.006154931,0.0498153,0.035918217,0.10250514,2019-06-18_10:19:18.520534
experiment-10,0.00839792,0.060342096,0.03775862,0.104484021,2019-06-18_10:20:17.629786
experiment-10,0.00839792,0.060342096,0.03775862,0.104484021,2019-06-18_10:20:17.629786
experiment-10,0.006468943,0.052540317,0.033542718,0.088126949,2019-06-18_10:21:13.470195
experiment-10,0.006468943,0.052540317,0.033542718,0.088126949,2019-06-18_10:21:13.470195
experiment-10,0.006296916,0.050522708,0.029720716,0.081736922,2019-06-18_10:22:11.074387
experiment-10,0.006296916,0.050522708,0.029720716,0.081736922,2019-06-18_10:22:11.074387
experiment-10,0.005767754,0.048880289,0.029798252,0.088330954,2019-06-18_10:23:08.080987
experiment-10,0.005767754,0.048880289,0.029798252,0.088330954,2019-06-18_10:23:08.080987
experiment-11,0.004931393782853296,0.04584084868823227,0.039053451269865036,0.10850203037261963,2019-06-18_11:36:40.905355
experiment-11,0.005797765568192852,0.049601547106316216,0.031820520758628845,0.08870255202054977,2019-06-18_11:37:37.042561
experiment-11,0.00617960287307046,0.051954631056440506,0.034052833914756775,0.09753990173339844,2019-06-18_11:38:33.204293
experiment-11,0.006963248641573285,0.05359530595964507,0.03899527645923875,0.10070361738855188,2019-06-18_11:39:31.282786
experiment-11,0.007414694738231207,0.05372148963965868,0.03695984184741974,0.10353823006153107,2019-06-18_11:40:28.109640
experiment-11,0.007217087057468138,0.05335377860618265,0.03546082600951195,0.10592079907655716,2019-06-18_11:41:24.419825
experiment-11,0.006538126541693744,0.05100000069329613,0.03210317716002464,0.09827964752912521,2019-06-18_11:42:22.159783
experiment-11,0.006747074808778339,0.05313836881204655,0.04109248349612409,0.11275064674290744,2019-06-18_11:43:21.671632
experiment-11,0.00800861654509055,0.05784295316981642,0.03729921579360962,0.10830643773078918,2019-06-18_11:44:21.989927
experiment-11,0.009685472497030308,0.06157237210948216,0.030262213200330734,0.09074589610099792,2019-06-18_11:45:21.569245
