sand-01,0.021862796005351764,0.09620552559040095,0.040256039165383714,0.10883415659720247,2019-05-30_22:31:10.487629
sand-01,0.021815950204128104,0.09399115225594294,0.033415575765750626,0.11366172033277425,2019-05-30_22:31:23.214753
trial-01,0.024067688911025852,0.10074522689377007,0.038759440183639526,0.11432105133479292,2019-06-04_15:29:06.256473
experiment_real_01,0.002684980879635795,0.0351878633526595,0.03540066257119179,0.10679884254932404,2019-06-07_23:08:23.301537
experiment_real_01,0.0026118364424052598,0.0345798708400444,0.03225937858223915,0.10207054018974304,2019-06-07_23:11:05.842495
experiment_real_01,0.0029561351102433708,0.03723412584513426,0.03530367836356163,0.10259220004081726,2019-06-07_23:13:02.989784
experiment_real_01,0.0022793242836518113,0.03184757252272807,0.03479904308915138,0.09661919623613358,2019-06-07_23:14:40.230147
experiment_real_01,0.0035052562340799915,0.03943064365732042,0.0322805792093277,0.1005294993519783,2019-06-07_23:16:18.295243
experiment_real_01,0.003404935031492067,0.03888106355933767,0.03660013526678085,0.11580213904380798,2019-06-07_23:21:49.240511
experiment_real_01,0.0023371698880126995,0.03435488596166435,0.037785932421684265,0.11226512356237932,2019-06-07_23:23:37.493679
experiment_real_01,0.0036348034872820505,0.038765846506545416,0.03412583842873573,0.1110641285777092,2019-06-07_23:40:15.872463
experiment_real_01,0.0030559073986583633,0.03564694469892665,0.02870202623307705,0.09778913855552673,2019-06-07_23:42:07.153272
experiment_real_01,0.0030264295410904053,0.037070152339966675,0.039693716913461685,0.11344604939222336,2019-06-07_23:48:14.502256
experiment_real_01,0.0026825915109121093,0.0340766841545701,0.03304273262619972,0.10708852112293243,2019-06-07_23:56:49.382137
experiment_real_01,0.0030611606388303795,0.03709270185545871,0.030708883465691048,0.09394015304066917,2019-06-07_23:58:21.662084
experiment_06,0.004370331809561896,0.042159875717602276,0.03348907083272934,0.10159566253423691,2019-06-11_10:31:35.395970
experiment_06,0.002468552507190524,0.03396817887888143,0.03504275530576706,0.0974515900015831,2019-06-11_10:34:06.836506
experiment_06,0.0024704545344177045,0.0357860595576073,0.029081624001264572,0.09494302421808243,2019-06-11_10:36:42.420177
experiment_06,0.0036040995441573233,0.039754111849163706,0.03940495476126671,0.11020972579717636,2019-06-11_10:39:17.902023
experiment_06,0.00306979964707831,0.03708553867120492,0.03406877815723419,0.10250750184059143,2019-06-11_10:41:52.383595
experiment_06,0.0027161106785857365,0.03542396436004262,0.03331279382109642,0.10402791947126389,2019-06-11_10:44:26.468352
experiment_06,0.0032355338874223987,0.038844690981664154,0.036378178745508194,0.11369507759809494,2019-06-11_10:47:03.650932
experiment_06,0.004250254496735962,0.04197423473784798,0.03845648095011711,0.11778037250041962,2019-06-11_10:49:43.608357
experiment_06,0.002611102927231083,0.034600985618798354,0.037569209933280945,0.1047658696770668,2019-06-11_10:52:21.307607
experiment_06,0.003776480443775654,0.03986024245815842,0.039808038622140884,0.11503126472234726,2019-06-11_10:54:57.984155
experiment_06,0.003283301582805028,0.0404403275957233,0.0348721481859684,0.10126035660505295,2019-06-11_10:57:34.314113
